name,station,time,id,nedbor
Stavanger - Våland,SN44640,12.06.2010,3815,0
Stavanger - Våland,SN44640,13.06.2010,3816,0
Stavanger - Våland,SN44640,14.06.2010,3817,0
Stavanger - Våland,SN44640,15.06.2010,3818,0
Stavanger - Våland,SN44640,16.06.2010,3819,0
Stavanger - Våland,SN44640,17.06.2010,3820,0
Stavanger - Våland,SN44640,18.06.2010,3821,0
Stavanger - Våland,SN44640,19.06.2010,3822,0
Stavanger - Våland,SN44640,20.06.2010,3823,0
Stavanger - Våland,SN44640,21.06.2010,3824,0
Stavanger - Våland,SN44640,22.06.2010,3825,0
Stavanger - Våland,SN44640,23.06.2010,3826,0
Stavanger - Våland,SN44640,24.06.2010,3827,0
Stavanger - Våland,SN44640,25.06.2010,3828,0
Stavanger - Våland,SN44640,26.06.2010,3829,0
Stavanger - Våland,SN44640,27.06.2010,3830,0
Stavanger - Våland,SN44640,28.06.2010,3831,0
Stavanger - Våland,SN44640,29.06.2010,3832,0
Stavanger - Våland,SN44640,30.06.2010,3833,"7,2"
Stavanger - Våland,SN44640,01.07.2010,3834,0
Stavanger - Våland,SN44640,02.07.2010,3835,0
Stavanger - Våland,SN44640,03.07.2010,3836,0
Stavanger - Våland,SN44640,04.07.2010,3837,"0,8"
Stavanger - Våland,SN44640,05.07.2010,3838,"8,2"
Stavanger - Våland,SN44640,06.07.2010,3839,0
Stavanger - Våland,SN44640,07.07.2010,3840,0
Stavanger - Våland,SN44640,08.07.2010,3841,5
Stavanger - Våland,SN44640,09.07.2010,3842,0
Stavanger - Våland,SN44640,10.07.2010,3843,"3,7"
Stavanger - Våland,SN44640,11.07.2010,3844,"0,3"
Stavanger - Våland,SN44640,12.07.2010,3845,"0,7"
Stavanger - Våland,SN44640,13.07.2010,3846,"16,9"
Stavanger - Våland,SN44640,14.07.2010,3847,0
Stavanger - Våland,SN44640,15.07.2010,3848,"18,2"
Stavanger - Våland,SN44640,16.07.2010,3849,"6,9"
Stavanger - Våland,SN44640,17.07.2010,3850,"6,8"
Stavanger - Våland,SN44640,18.07.2010,3851,"7,6"
Stavanger - Våland,SN44640,19.07.2010,3852,"2,3"
Stavanger - Våland,SN44640,20.07.2010,3853,"23,5"
Stavanger - Våland,SN44640,21.07.2010,3854,"3,3"
Stavanger - Våland,SN44640,22.07.2010,3855,"1,9"
Stavanger - Våland,SN44640,23.07.2010,3856,0
Stavanger - Våland,SN44640,24.07.2010,3857,0
Stavanger - Våland,SN44640,25.07.2010,3858,0
Stavanger - Våland,SN44640,26.07.2010,3859,0
Stavanger - Våland,SN44640,27.07.2010,3860,0
Stavanger - Våland,SN44640,28.07.2010,3861,"3,3"
Stavanger - Våland,SN44640,29.07.2010,3862,0
Stavanger - Våland,SN44640,30.07.2010,3863,"0,4"
Stavanger - Våland,SN44640,31.07.2010,3864,"1,5"
Stavanger - Våland,SN44640,01.08.2010,3865,"10,4"
Stavanger - Våland,SN44640,02.08.2010,3866,"0,2"
Stavanger - Våland,SN44640,03.08.2010,3867,0
Stavanger - Våland,SN44640,04.08.2010,3868,0
Stavanger - Våland,SN44640,05.08.2010,3869,0
Stavanger - Våland,SN44640,06.08.2010,3870,"27,1"
Stavanger - Våland,SN44640,07.08.2010,3871,"0,7"
Stavanger - Våland,SN44640,08.08.2010,3872,"0,8"
Stavanger - Våland,SN44640,09.08.2010,3873,0
Stavanger - Våland,SN44640,10.08.2010,3874,0
Stavanger - Våland,SN44640,11.08.2010,3875,0
Stavanger - Våland,SN44640,12.08.2010,3876,0
Stavanger - Våland,SN44640,13.08.2010,3877,"0,9"
Stavanger - Våland,SN44640,14.08.2010,3878,"2,9"
Stavanger - Våland,SN44640,15.08.2010,3879,0
Stavanger - Våland,SN44640,16.08.2010,3880,0
Stavanger - Våland,SN44640,17.08.2010,3881,"4,4"
Stavanger - Våland,SN44640,18.08.2010,3882,"13,9"
Stavanger - Våland,SN44640,19.08.2010,3883,0
Stavanger - Våland,SN44640,20.08.2010,3884,"3,7"
Stavanger - Våland,SN44640,21.08.2010,3885,"13,8"
Stavanger - Våland,SN44640,22.08.2010,3886,0
Stavanger - Våland,SN44640,23.08.2010,3887,"4,6"
Stavanger - Våland,SN44640,24.08.2010,3888,"33,8"
Stavanger - Våland,SN44640,25.08.2010,3889,"42,8"
Stavanger - Våland,SN44640,26.08.2010,3890,3
Stavanger - Våland,SN44640,27.08.2010,3891,"0,5"
Stavanger - Våland,SN44640,28.08.2010,3892,"5,2"
Stavanger - Våland,SN44640,29.08.2010,3893,"3,7"
Stavanger - Våland,SN44640,30.08.2010,3894,"0,6"
Stavanger - Våland,SN44640,31.08.2010,3895,0
Stavanger - Våland,SN44640,01.09.2010,3896,1
Stavanger - Våland,SN44640,02.09.2010,3897,0
Stavanger - Våland,SN44640,03.09.2010,3898,0
Stavanger - Våland,SN44640,04.09.2010,3899,0
Stavanger - Våland,SN44640,05.09.2010,3900,0
Stavanger - Våland,SN44640,06.09.2010,3901,0
Stavanger - Våland,SN44640,07.09.2010,3902,0
Stavanger - Våland,SN44640,08.09.2010,3903,0
Stavanger - Våland,SN44640,09.09.2010,3904,0
Stavanger - Våland,SN44640,10.09.2010,3905,0
Stavanger - Våland,SN44640,11.09.2010,3906,"1,4"
Stavanger - Våland,SN44640,12.09.2010,3907,"27,5"
Stavanger - Våland,SN44640,13.09.2010,3908,"2,4"
Stavanger - Våland,SN44640,14.09.2010,3909,"14,9"
Stavanger - Våland,SN44640,15.09.2010,3910,0
Stavanger - Våland,SN44640,16.09.2010,3911,"3,1"
Stavanger - Våland,SN44640,17.09.2010,3912,"22,1"
Stavanger - Våland,SN44640,18.09.2010,3913,13
Stavanger - Våland,SN44640,19.09.2010,3914,"6,1"
Stavanger - Våland,SN44640,20.09.2010,3915,5
Stavanger - Våland,SN44640,21.09.2010,3916,"1,8"
Stavanger - Våland,SN44640,22.09.2010,3917,0
Stavanger - Våland,SN44640,23.09.2010,3918,"1,5"
Stavanger - Våland,SN44640,24.09.2010,3919,"15,4"
Stavanger - Våland,SN44640,25.09.2010,3920,0
Stavanger - Våland,SN44640,26.09.2010,3921,0
Stavanger - Våland,SN44640,27.09.2010,3922,0
Stavanger - Våland,SN44640,28.09.2010,3923,0
Stavanger - Våland,SN44640,29.09.2010,3924,0
Stavanger - Våland,SN44640,30.09.2010,3925,0
Stavanger - Våland,SN44640,01.10.2010,3926,0
Stavanger - Våland,SN44640,02.10.2010,3927,0
Stavanger - Våland,SN44640,03.10.2010,3928,"2,4"
Stavanger - Våland,SN44640,04.10.2010,3929,"16,1"
Stavanger - Våland,SN44640,05.10.2010,3930,"32,7"
Stavanger - Våland,SN44640,06.10.2010,3931,"19,8"
Stavanger - Våland,SN44640,07.10.2010,3932,"57,1"
Stavanger - Våland,SN44640,08.10.2010,3933,0
Stavanger - Våland,SN44640,09.10.2010,3934,0
Stavanger - Våland,SN44640,10.10.2010,3935,"0,2"
Stavanger - Våland,SN44640,11.10.2010,3936,"0,1"
Stavanger - Våland,SN44640,12.10.2010,3937,0
Stavanger - Våland,SN44640,13.10.2010,3938,0
Stavanger - Våland,SN44640,14.10.2010,3939,"1,1"
Stavanger - Våland,SN44640,15.10.2010,3940,"2,8"
Stavanger - Våland,SN44640,16.10.2010,3941,"0,3"
Stavanger - Våland,SN44640,17.10.2010,3942,0
Stavanger - Våland,SN44640,18.10.2010,3943,0
Stavanger - Våland,SN44640,19.10.2010,3944,"13,3"
Stavanger - Våland,SN44640,20.10.2010,3945,"0,1"
Stavanger - Våland,SN44640,21.10.2010,3946,"0,1"
Stavanger - Våland,SN44640,22.10.2010,3947,10
Stavanger - Våland,SN44640,23.10.2010,3948,"6,2"
Stavanger - Våland,SN44640,24.10.2010,3949,"0,8"
Stavanger - Våland,SN44640,25.10.2010,3950,"0,8"
Stavanger - Våland,SN44640,26.10.2010,3951,"1,5"
Stavanger - Våland,SN44640,27.10.2010,3952,"4,8"
Stavanger - Våland,SN44640,28.10.2010,3953,"6,5"
Stavanger - Våland,SN44640,29.10.2010,3954,"4,3"
Stavanger - Våland,SN44640,30.10.2010,3955,"13,2"
Stavanger - Våland,SN44640,31.10.2010,3956,"1,3"
Stavanger - Våland,SN44640,01.11.2010,3957,"0,2"
Stavanger - Våland,SN44640,02.11.2010,3958,"5,3"
Stavanger - Våland,SN44640,03.11.2010,3959,"5,1"
Stavanger - Våland,SN44640,04.11.2010,3960,"7,4"
Stavanger - Våland,SN44640,05.11.2010,3961,"6,2"
Stavanger - Våland,SN44640,06.11.2010,3962,"3,1"
Stavanger - Våland,SN44640,07.11.2010,3963,"1,5"
Stavanger - Våland,SN44640,08.11.2010,3964,"0,7"
Stavanger - Våland,SN44640,09.11.2010,3965,0
Stavanger - Våland,SN44640,10.11.2010,3966,0
Stavanger - Våland,SN44640,11.11.2010,3967,0
Stavanger - Våland,SN44640,12.11.2010,3968,"2,2"
Stavanger - Våland,SN44640,13.11.2010,3969,"1,8"
Stavanger - Våland,SN44640,14.11.2010,3970,"20,4"
Stavanger - Våland,SN44640,15.11.2010,3971,"5,8"
Stavanger - Våland,SN44640,16.11.2010,3972,"0,6"
Stavanger - Våland,SN44640,17.11.2010,3973,0
Stavanger - Våland,SN44640,18.11.2010,3974,0
Stavanger - Våland,SN44640,19.11.2010,3975,0
Stavanger - Våland,SN44640,20.11.2010,3976,0
Stavanger - Våland,SN44640,21.11.2010,3977,"0,7"
Stavanger - Våland,SN44640,22.11.2010,3978,"0,1"
Stavanger - Våland,SN44640,23.11.2010,3979,0
Stavanger - Våland,SN44640,24.11.2010,3980,0
Stavanger - Våland,SN44640,25.11.2010,3981,0
Stavanger - Våland,SN44640,26.11.2010,3982,0
Stavanger - Våland,SN44640,27.11.2010,3983,0
Stavanger - Våland,SN44640,28.11.2010,3984,0
Stavanger - Våland,SN44640,29.11.2010,3985,0
Stavanger - Våland,SN44640,30.11.2010,3986,0
Stavanger - Våland,SN44640,01.12.2010,3987,0
Stavanger - Våland,SN44640,02.12.2010,3988,0
Stavanger - Våland,SN44640,03.12.2010,3989,0
Stavanger - Våland,SN44640,04.12.2010,3990,0
Stavanger - Våland,SN44640,05.12.2010,3991,"0,8"
Stavanger - Våland,SN44640,06.12.2010,3992,0
Stavanger - Våland,SN44640,07.12.2010,3993,0
Stavanger - Våland,SN44640,08.12.2010,3994,"6,7"
Stavanger - Våland,SN44640,09.12.2010,3995,"1,3"
Stavanger - Våland,SN44640,10.12.2010,3996,"0,2"
Stavanger - Våland,SN44640,11.12.2010,3997,"12,2"
Stavanger - Våland,SN44640,12.12.2010,3998,"3,7"
Stavanger - Våland,SN44640,13.12.2010,3999,"0,8"
Stavanger - Våland,SN44640,14.12.2010,4000,0
Stavanger - Våland,SN44640,15.12.2010,4001,"0,3"
Stavanger - Våland,SN44640,16.12.2010,4002,"9,4"
Stavanger - Våland,SN44640,17.12.2010,4003,"1,5"
Stavanger - Våland,SN44640,18.12.2010,4004,0
Stavanger - Våland,SN44640,19.12.2010,4005,0
Stavanger - Våland,SN44640,20.12.2010,4006,"0,6"
Stavanger - Våland,SN44640,21.12.2010,4007,0
Stavanger - Våland,SN44640,22.12.2010,4008,0
Stavanger - Våland,SN44640,23.12.2010,4009,0
Stavanger - Våland,SN44640,24.12.2010,4010,0
Stavanger - Våland,SN44640,25.12.2010,4011,0
Stavanger - Våland,SN44640,26.12.2010,4012,0
Stavanger - Våland,SN44640,27.12.2010,4013,0
Stavanger - Våland,SN44640,28.12.2010,4014,0
Stavanger - Våland,SN44640,29.12.2010,4015,0
Stavanger - Våland,SN44640,30.12.2010,4016,0
Stavanger - Våland,SN44640,31.12.2010,4017,0
Stavanger - Våland,SN44640,01.01.2011,4018,"0,1"
Stavanger - Våland,SN44640,02.01.2011,4019,0
Stavanger - Våland,SN44640,03.01.2011,4020,0
Stavanger - Våland,SN44640,04.01.2011,4021,"6,1"
Stavanger - Våland,SN44640,05.01.2011,4022,"4,5"
Stavanger - Våland,SN44640,06.01.2011,4023,"15,1"
Stavanger - Våland,SN44640,07.01.2011,4024,"2,8"
Stavanger - Våland,SN44640,08.01.2011,4025,0
Stavanger - Våland,SN44640,09.01.2011,4026,"0,7"
Stavanger - Våland,SN44640,10.01.2011,4027,"3,1"
Stavanger - Våland,SN44640,11.01.2011,4028,"13,3"
Stavanger - Våland,SN44640,12.01.2011,4029,"7,7"
Stavanger - Våland,SN44640,13.01.2011,4030,"0,5"
Stavanger - Våland,SN44640,14.01.2011,4031,"0,2"
Stavanger - Våland,SN44640,15.01.2011,4032,"6,1"
Stavanger - Våland,SN44640,16.01.2011,4033,"7,8"
Stavanger - Våland,SN44640,17.01.2011,4034,"3,6"
Stavanger - Våland,SN44640,18.01.2011,4035,"0,4"
Stavanger - Våland,SN44640,19.01.2011,4036,"2,7"
Stavanger - Våland,SN44640,20.01.2011,4037,0
Stavanger - Våland,SN44640,21.01.2011,4038,"0,4"
Stavanger - Våland,SN44640,22.01.2011,4039,"5,2"
Stavanger - Våland,SN44640,23.01.2011,4040,"0,4"
Stavanger - Våland,SN44640,24.01.2011,4041,"0,3"
Stavanger - Våland,SN44640,25.01.2011,4042,"2,9"
Stavanger - Våland,SN44640,26.01.2011,4043,0
Stavanger - Våland,SN44640,27.01.2011,4044,0
Stavanger - Våland,SN44640,28.01.2011,4045,0
Stavanger - Våland,SN44640,29.01.2011,4046,"1,4"
Stavanger - Våland,SN44640,30.01.2011,4047,"0,7"
Stavanger - Våland,SN44640,31.01.2011,4048,"2,2"
Stavanger - Våland,SN44640,01.02.2011,4049,"9,9"
Stavanger - Våland,SN44640,02.02.2011,4050,"3,2"
Stavanger - Våland,SN44640,03.02.2011,4051,"24,1"
Stavanger - Våland,SN44640,04.02.2011,4052,"7,9"
Stavanger - Våland,SN44640,05.02.2011,4053,"6,7"
Stavanger - Våland,SN44640,06.02.2011,4054,"1,3"
Stavanger - Våland,SN44640,07.02.2011,4055,0
Stavanger - Våland,SN44640,08.02.2011,4056,"20,2"
Stavanger - Våland,SN44640,09.02.2011,4057,"2,1"
Stavanger - Våland,SN44640,10.02.2011,4058,"6,4"
Stavanger - Våland,SN44640,11.02.2011,4059,"5,1"
Stavanger - Våland,SN44640,12.02.2011,4060,0
Stavanger - Våland,SN44640,13.02.2011,4061,0
Stavanger - Våland,SN44640,14.02.2011,4062,0
Stavanger - Våland,SN44640,15.02.2011,4063,0
Stavanger - Våland,SN44640,16.02.2011,4064,0
Stavanger - Våland,SN44640,17.02.2011,4065,"5,1"
Stavanger - Våland,SN44640,18.02.2011,4066,0
Stavanger - Våland,SN44640,19.02.2011,4067,0
Stavanger - Våland,SN44640,20.02.2011,4068,0
Stavanger - Våland,SN44640,21.02.2011,4069,0
Stavanger - Våland,SN44640,22.02.2011,4070,0
Stavanger - Våland,SN44640,23.02.2011,4071,0
Stavanger - Våland,SN44640,24.02.2011,4072,"0,4"
Stavanger - Våland,SN44640,25.02.2011,4073,"1,5"
Stavanger - Våland,SN44640,26.02.2011,4074,"8,1"
Stavanger - Våland,SN44640,27.02.2011,4075,"19,3"
Stavanger - Våland,SN44640,28.02.2011,4076,1
Stavanger - Våland,SN44640,01.03.2011,4077,0
Stavanger - Våland,SN44640,02.03.2011,4078,0
Stavanger - Våland,SN44640,03.03.2011,4079,"1,2"
Stavanger - Våland,SN44640,04.03.2011,4080,0
Stavanger - Våland,SN44640,05.03.2011,4081,"1,8"
Stavanger - Våland,SN44640,06.03.2011,4082,0
Stavanger - Våland,SN44640,07.03.2011,4083,"0,3"
Stavanger - Våland,SN44640,08.03.2011,4084,"0,1"
Stavanger - Våland,SN44640,09.03.2011,4085,"8,5"
Stavanger - Våland,SN44640,10.03.2011,4086,"4,5"
Stavanger - Våland,SN44640,11.03.2011,4087,"6,5"
Stavanger - Våland,SN44640,12.03.2011,4088,"4,7"
Stavanger - Våland,SN44640,13.03.2011,4089,0
Stavanger - Våland,SN44640,14.03.2011,4090,"11,1"
Stavanger - Våland,SN44640,15.03.2011,4091,"1,7"
Stavanger - Våland,SN44640,16.03.2011,4092,0
Stavanger - Våland,SN44640,17.03.2011,4093,0
Stavanger - Våland,SN44640,18.03.2011,4094,3
Stavanger - Våland,SN44640,19.03.2011,4095,"3,1"
Stavanger - Våland,SN44640,20.03.2011,4096,"0,2"
Stavanger - Våland,SN44640,21.03.2011,4097,3
Stavanger - Våland,SN44640,22.03.2011,4098,"7,2"
Stavanger - Våland,SN44640,23.03.2011,4099,"0,3"
Stavanger - Våland,SN44640,24.03.2011,4100,1
Stavanger - Våland,SN44640,25.03.2011,4101,"0,2"
Stavanger - Våland,SN44640,26.03.2011,4102,0
Stavanger - Våland,SN44640,27.03.2011,4103,"0,4"
Stavanger - Våland,SN44640,28.03.2011,4104,5
Stavanger - Våland,SN44640,29.03.2011,4105,0
Stavanger - Våland,SN44640,30.03.2011,4106,0
Stavanger - Våland,SN44640,31.03.2011,4107,"0,8"
Stavanger - Våland,SN44640,01.04.2011,4108,"2,4"
Stavanger - Våland,SN44640,02.04.2011,4109,1
Stavanger - Våland,SN44640,03.04.2011,4110,"1,6"
Stavanger - Våland,SN44640,04.04.2011,4111,"1,7"
Stavanger - Våland,SN44640,05.04.2011,4112,"3,7"
Stavanger - Våland,SN44640,06.04.2011,4113,"17,6"
Stavanger - Våland,SN44640,07.04.2011,4114,9
Stavanger - Våland,SN44640,08.04.2011,4115,"7,4"
Stavanger - Våland,SN44640,09.04.2011,4116,"0,1"
Stavanger - Våland,SN44640,10.04.2011,4117,0
Stavanger - Våland,SN44640,11.04.2011,4118,0
Stavanger - Våland,SN44640,12.04.2011,4119,"12,1"
Stavanger - Våland,SN44640,13.04.2011,4120,0
Stavanger - Våland,SN44640,14.04.2011,4121,0
Stavanger - Våland,SN44640,15.04.2011,4122,"2,9"
Stavanger - Våland,SN44640,16.04.2011,4123,"0,2"
Stavanger - Våland,SN44640,17.04.2011,4124,0
Stavanger - Våland,SN44640,18.04.2011,4125,0
Stavanger - Våland,SN44640,19.04.2011,4126,0
Stavanger - Våland,SN44640,20.04.2011,4127,"0,2"
Stavanger - Våland,SN44640,21.04.2011,4128,0
Stavanger - Våland,SN44640,22.04.2011,4129,0
Stavanger - Våland,SN44640,23.04.2011,4130,0
Stavanger - Våland,SN44640,24.04.2011,4131,0
Stavanger - Våland,SN44640,25.04.2011,4132,0
Stavanger - Våland,SN44640,26.04.2011,4133,0
Stavanger - Våland,SN44640,27.04.2011,4134,0
Stavanger - Våland,SN44640,28.04.2011,4135,0
Stavanger - Våland,SN44640,29.04.2011,4136,0
Stavanger - Våland,SN44640,30.04.2011,4137,0
Stavanger - Våland,SN44640,01.05.2011,4138,0
Stavanger - Våland,SN44640,02.05.2011,4139,0
Stavanger - Våland,SN44640,03.05.2011,4140,0
Stavanger - Våland,SN44640,04.05.2011,4141,"5,2"
Stavanger - Våland,SN44640,05.05.2011,4142,0
Stavanger - Våland,SN44640,06.05.2011,4143,0
Stavanger - Våland,SN44640,07.05.2011,4144,"0,7"
Stavanger - Våland,SN44640,08.05.2011,4145,0
Stavanger - Våland,SN44640,09.05.2011,4146,0
Stavanger - Våland,SN44640,10.05.2011,4147,"4,8"
Stavanger - Våland,SN44640,11.05.2011,4148,0
Stavanger - Våland,SN44640,12.05.2011,4149,0
Stavanger - Våland,SN44640,13.05.2011,4150,"7,2"
Stavanger - Våland,SN44640,14.05.2011,4151,"1,7"
Stavanger - Våland,SN44640,15.05.2011,4152,"34,6"
Stavanger - Våland,SN44640,16.05.2011,4153,"1,1"
Stavanger - Våland,SN44640,17.05.2011,4154,"5,3"
Stavanger - Våland,SN44640,18.05.2011,4155,"1,6"
Stavanger - Våland,SN44640,19.05.2011,4156,"13,3"
Stavanger - Våland,SN44640,20.05.2011,4157,0
Stavanger - Våland,SN44640,21.05.2011,4158,"2,1"
Stavanger - Våland,SN44640,22.05.2011,4159,0
Stavanger - Våland,SN44640,23.05.2011,4160,"6,9"
Stavanger - Våland,SN44640,24.05.2011,4161,"16,9"
Stavanger - Våland,SN44640,25.05.2011,4162,"5,9"
Stavanger - Våland,SN44640,26.05.2011,4163,"4,3"
Stavanger - Våland,SN44640,27.05.2011,4164,"10,6"
Stavanger - Våland,SN44640,28.05.2011,4165,"1,1"
Stavanger - Våland,SN44640,29.05.2011,4166,"14,7"
Stavanger - Våland,SN44640,30.05.2011,4167,"3,9"
Stavanger - Våland,SN44640,31.05.2011,4168,"15,7"
Stavanger - Våland,SN44640,01.06.2011,4169,"0,1"
Stavanger - Våland,SN44640,02.06.2011,4170,"3,5"
Stavanger - Våland,SN44640,03.06.2011,4171,"1,5"
Stavanger - Våland,SN44640,04.06.2011,4172,0
Stavanger - Våland,SN44640,05.06.2011,4173,0
Stavanger - Våland,SN44640,06.06.2011,4174,"4,7"
Stavanger - Våland,SN44640,07.06.2011,4175,"18,6"
Stavanger - Våland,SN44640,08.06.2011,4176,0
Stavanger - Våland,SN44640,09.06.2011,4177,"8,7"
Stavanger - Våland,SN44640,10.06.2011,4178,"0,1"
Stavanger - Våland,SN44640,11.06.2011,4179,0
Stavanger - Våland,SN44640,12.06.2011,4180,"0,5"
Stavanger - Våland,SN44640,13.06.2011,4181,0
Stavanger - Våland,SN44640,14.06.2011,4182,"2,6"
Stavanger - Våland,SN44640,15.06.2011,4183,0
Stavanger - Våland,SN44640,16.06.2011,4184,0
Stavanger - Våland,SN44640,17.06.2011,4185,11
Stavanger - Våland,SN44640,18.06.2011,4186,"1,5"
Stavanger - Våland,SN44640,19.06.2011,4187,0
Stavanger - Våland,SN44640,20.06.2011,4188,"0,2"
Stavanger - Våland,SN44640,21.06.2011,4189,"0,1"
Stavanger - Våland,SN44640,22.06.2011,4190,0
Stavanger - Våland,SN44640,23.06.2011,4191,"18,8"
Stavanger - Våland,SN44640,24.06.2011,4192,"2,7"
Stavanger - Våland,SN44640,25.06.2011,4193,"0,2"
Stavanger - Våland,SN44640,26.06.2011,4194,0
Stavanger - Våland,SN44640,27.06.2011,4195,"1,8"
Stavanger - Våland,SN44640,28.06.2011,4196,"0,2"
Stavanger - Våland,SN44640,29.06.2011,4197,"28,3"
Stavanger - Våland,SN44640,30.06.2011,4198,"27,1"
Stavanger - Våland,SN44640,01.07.2011,4199,0
Stavanger - Våland,SN44640,02.07.2011,4200,0
Stavanger - Våland,SN44640,03.07.2011,4201,"17,8"
Stavanger - Våland,SN44640,04.07.2011,4202,"0,4"
Stavanger - Våland,SN44640,05.07.2011,4203,0
Stavanger - Våland,SN44640,06.07.2011,4204,"0,3"
Stavanger - Våland,SN44640,07.07.2011,4205,"6,7"
Stavanger - Våland,SN44640,08.07.2011,4206,"0,4"
Stavanger - Våland,SN44640,09.07.2011,4207,"8,7"
Stavanger - Våland,SN44640,10.07.2011,4208,"23,7"
Stavanger - Våland,SN44640,11.07.2011,4209,"6,2"
Stavanger - Våland,SN44640,12.07.2011,4210,"0,4"
Stavanger - Våland,SN44640,13.07.2011,4211,0
Stavanger - Våland,SN44640,14.07.2011,4212,0
Stavanger - Våland,SN44640,15.07.2011,4213,0
Stavanger - Våland,SN44640,16.07.2011,4214,0
Stavanger - Våland,SN44640,17.07.2011,4215,"0,9"
Stavanger - Våland,SN44640,18.07.2011,4216,"10,7"
Stavanger - Våland,SN44640,19.07.2011,4217,"11,8"
Stavanger - Våland,SN44640,20.07.2011,4218,"32,4"
Stavanger - Våland,SN44640,21.07.2011,4219,"0,3"
Stavanger - Våland,SN44640,22.07.2011,4220,0
Stavanger - Våland,SN44640,23.07.2011,4221,"1,4"
Stavanger - Våland,SN44640,24.07.2011,4222,"5,3"
Stavanger - Våland,SN44640,25.07.2011,4223,14
Stavanger - Våland,SN44640,26.07.2011,4224,0
Stavanger - Våland,SN44640,27.07.2011,4225,"5,2"
Stavanger - Våland,SN44640,28.07.2011,4226,0
Stavanger - Våland,SN44640,29.07.2011,4227,0
Stavanger - Våland,SN44640,30.07.2011,4228,0
Stavanger - Våland,SN44640,31.07.2011,4229,0
Stavanger - Våland,SN44640,01.08.2011,4230,0
Stavanger - Våland,SN44640,02.08.2011,4231,0
Stavanger - Våland,SN44640,03.08.2011,4232,0
Stavanger - Våland,SN44640,04.08.2011,4233,0
Stavanger - Våland,SN44640,05.08.2011,4234,"2,1"
Stavanger - Våland,SN44640,06.08.2011,4235,"12,9"
Stavanger - Våland,SN44640,07.08.2011,4236,"1,5"
Stavanger - Våland,SN44640,08.08.2011,4237,"23,4"
Stavanger - Våland,SN44640,09.08.2011,4238,"7,5"
Stavanger - Våland,SN44640,10.08.2011,4239,0
Stavanger - Våland,SN44640,11.08.2011,4240,0
Stavanger - Våland,SN44640,12.08.2011,4241,0
Stavanger - Våland,SN44640,13.08.2011,4242,0
Stavanger - Våland,SN44640,14.08.2011,4243,0
Stavanger - Våland,SN44640,15.08.2011,4244,"5,1"
Stavanger - Våland,SN44640,16.08.2011,4245,"2,9"
Stavanger - Våland,SN44640,17.08.2011,4246,0
Stavanger - Våland,SN44640,18.08.2011,4247,"0,2"
Stavanger - Våland,SN44640,19.08.2011,4248,0
Stavanger - Våland,SN44640,20.08.2011,4249,"3,4"
Stavanger - Våland,SN44640,21.08.2011,4250,"11,7"
Stavanger - Våland,SN44640,22.08.2011,4251,"13,9"
Stavanger - Våland,SN44640,23.08.2011,4252,0
Stavanger - Våland,SN44640,24.08.2011,4253,"0,4"
Stavanger - Våland,SN44640,25.08.2011,4254,"5,9"
Stavanger - Våland,SN44640,26.08.2011,4255,"0,2"
Stavanger - Våland,SN44640,27.08.2011,4256,"2,3"
Stavanger - Våland,SN44640,28.08.2011,4257,"0,6"
Stavanger - Våland,SN44640,29.08.2011,4258,"8,5"
Stavanger - Våland,SN44640,30.08.2011,4259,"5,6"
Stavanger - Våland,SN44640,31.08.2011,4260,"4,5"
Stavanger - Våland,SN44640,01.09.2011,4261,0
Stavanger - Våland,SN44640,02.09.2011,4262,0
Stavanger - Våland,SN44640,03.09.2011,4263,"3,7"
Stavanger - Våland,SN44640,04.09.2011,4264,"0,2"
Stavanger - Våland,SN44640,05.09.2011,4265,"8,5"
Stavanger - Våland,SN44640,06.09.2011,4266,"4,2"
Stavanger - Våland,SN44640,07.09.2011,4267,"28,4"
Stavanger - Våland,SN44640,08.09.2011,4268,11
Stavanger - Våland,SN44640,09.09.2011,4269,"3,9"
Stavanger - Våland,SN44640,10.09.2011,4270,"3,5"
Stavanger - Våland,SN44640,11.09.2011,4271,"6,3"
Stavanger - Våland,SN44640,12.09.2011,4272,"8,1"
Stavanger - Våland,SN44640,13.09.2011,4273,"4,1"
Stavanger - Våland,SN44640,14.09.2011,4274,"7,5"
Stavanger - Våland,SN44640,15.09.2011,4275,"22,1"
Stavanger - Våland,SN44640,16.09.2011,4276,"9,4"
Stavanger - Våland,SN44640,17.09.2011,4277,"5,6"
Stavanger - Våland,SN44640,18.09.2011,4278,"1,6"
Stavanger - Våland,SN44640,19.09.2011,4279,0
Stavanger - Våland,SN44640,20.09.2011,4280,"1,1"
Stavanger - Våland,SN44640,21.09.2011,4281,"8,3"
Stavanger - Våland,SN44640,22.09.2011,4282,"7,4"
Stavanger - Våland,SN44640,23.09.2011,4283,"2,3"
Stavanger - Våland,SN44640,24.09.2011,4284,"6,7"
Stavanger - Våland,SN44640,25.09.2011,4285,"6,7"
Stavanger - Våland,SN44640,26.09.2011,4286,"0,3"
Stavanger - Våland,SN44640,27.09.2011,4287,"0,2"
Stavanger - Våland,SN44640,28.09.2011,4288,"6,1"
Stavanger - Våland,SN44640,29.09.2011,4289,"8,1"
Stavanger - Våland,SN44640,30.09.2011,4290,3
Stavanger - Våland,SN44640,01.10.2011,4291,"0,5"
Stavanger - Våland,SN44640,02.10.2011,4292,0
Stavanger - Våland,SN44640,03.10.2011,4293,0
